Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,1st Flr SF,Garage Cars,Year Built,Garage Yr Blt,Year Remod/Add,Full Bath,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Total Bsmt SF,Overall Qual Garage Area,Overall Qual 1st Flr SF,Overall Qual Garage Cars,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Full Bath,Gr Liv Area^2,Gr Liv Area Total Bsmt SF,Gr Liv Area Garage Area,Gr Liv Area 1st Flr SF,Gr Liv Area Garage Cars,Gr Liv Area Year Built,Gr Liv Area Garage Yr Blt,Gr Liv Area Year Remod/Add,Gr Liv Area Full Bath,Total Bsmt SF^2,Total Bsmt SF Garage Area,Total Bsmt SF 1st Flr SF,Total Bsmt SF Garage Cars,Total Bsmt SF Year Built,Total Bsmt SF Garage Yr Blt,Total Bsmt SF Year Remod/Add,Total Bsmt SF Full Bath,Garage Area^2,Garage Area 1st Flr SF,Garage Area Garage Cars,Garage Area Year Built,Garage Area Garage Yr Blt,Garage Area Year Remod/Add,Garage Area Full Bath,1st Flr SF^2,1st Flr SF Garage Cars,1st Flr SF Year Built,1st Flr SF Garage Yr Blt,1st Flr SF Year Remod/Add,1st Flr SF Full Bath,Garage Cars^2,Garage Cars Year Built,Garage Cars Garage Yr Blt,Garage Cars Year Remod/Add,Garage Cars Full Bath,Year Built^2,Year Built Garage Yr Blt,Year Built Year Remod/Add,Year Built Full Bath,Garage Yr Blt^2,Garage Yr Blt Year Remod/Add,Garage Yr Blt Full Bath,Year Remod/Add^2,Year Remod/Add Full Bath,Full Bath^2,SalePrice
8.0,1652.0,1600.0,482.0,1652.0,2.0,2008.0,2008.0,2008.0,2.0,64.0,13216.0,12800.0,3856.0,13216.0,16.0,16064.0,16064.0,16064.0,16.0,2729104.0,2643200.0,796264.0,2729104.0,3304.0,3317216.0,3317216.0,3317216.0,3304.0,2560000.0,771200.0,2643200.0,3200.0,3212800.0,3212800.0,3212800.0,3200.0,232324.0,796264.0,964.0,967856.0,967856.0,967856.0,964.0,2729104.0,3304.0,3317216.0,3317216.0,3317216.0,3304.0,4.0,4016.0,4016.0,4016.0,4.0,4032064.0,4032064.0,4032064.0,4016.0,4032064.0,4032064.0,4016.0,4032064.0,4016.0,4.0,392500
7.0,2340.0,1152.0,252.0,1188.0,1.0,1941.0,1941.0,2006.0,2.0,49.0,16380.0,8064.0,1764.0,8316.0,7.0,13587.0,13587.0,14042.0,14.0,5475600.0,2695680.0,589680.0,2779920.0,2340.0,4541940.0,4541940.0,4694040.0,4680.0,1327104.0,290304.0,1368576.0,1152.0,2236032.0,2236032.0,2310912.0,2304.0,63504.0,299376.0,252.0,489132.0,489132.0,505512.0,504.0,1411344.0,1188.0,2305908.0,2305908.0,2383128.0,2376.0,1.0,1941.0,1941.0,2006.0,2.0,3767481.0,3767481.0,3893646.0,3882.0,3767481.0,3893646.0,3882.0,4024036.0,4012.0,4.0,266500
7.0,1382.0,384.0,396.0,751.0,2.0,1998.0,1998.0,1998.0,2.0,49.0,9674.0,2688.0,2772.0,5257.0,14.0,13986.0,13986.0,13986.0,14.0,1909924.0,530688.0,547272.0,1037882.0,2764.0,2761236.0,2761236.0,2761236.0,2764.0,147456.0,152064.0,288384.0,768.0,767232.0,767232.0,767232.0,768.0,156816.0,297396.0,792.0,791208.0,791208.0,791208.0,792.0,564001.0,1502.0,1500498.0,1500498.0,1500498.0,1502.0,4.0,3996.0,3996.0,3996.0,4.0,3992004.0,3992004.0,3992004.0,3996.0,3992004.0,3992004.0,3996.0,3992004.0,3996.0,4.0,177500
5.0,1008.0,1008.0,384.0,1008.0,1.0,1968.0,1968.0,1968.0,1.0,25.0,5040.0,5040.0,1920.0,5040.0,5.0,9840.0,9840.0,9840.0,5.0,1016064.0,1016064.0,387072.0,1016064.0,1008.0,1983744.0,1983744.0,1983744.0,1008.0,1016064.0,387072.0,1016064.0,1008.0,1983744.0,1983744.0,1983744.0,1008.0,147456.0,387072.0,384.0,755712.0,755712.0,755712.0,384.0,1016064.0,1008.0,1983744.0,1983744.0,1983744.0,1008.0,1.0,1968.0,1968.0,1968.0,1.0,3873024.0,3873024.0,3873024.0,1968.0,3873024.0,3873024.0,1968.0,3873024.0,1968.0,1.0,139500
6.0,1396.0,608.0,440.0,608.0,2.0,2007.0,2007.0,2007.0,2.0,36.0,8376.0,3648.0,2640.0,3648.0,12.0,12042.0,12042.0,12042.0,12.0,1948816.0,848768.0,614240.0,848768.0,2792.0,2801772.0,2801772.0,2801772.0,2792.0,369664.0,267520.0,369664.0,1216.0,1220256.0,1220256.0,1220256.0,1216.0,193600.0,267520.0,880.0,883080.0,883080.0,883080.0,880.0,369664.0,1216.0,1220256.0,1220256.0,1220256.0,1216.0,4.0,4014.0,4014.0,4014.0,4.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,170000
6.0,2154.0,845.0,539.0,845.0,2.0,1964.0,1964.0,1997.0,2.0,36.0,12924.0,5070.0,3234.0,5070.0,12.0,11784.0,11784.0,11982.0,12.0,4639716.0,1820130.0,1161006.0,1820130.0,4308.0,4230456.0,4230456.0,4301538.0,4308.0,714025.0,455455.0,714025.0,1690.0,1659580.0,1659580.0,1687465.0,1690.0,290521.0,455455.0,1078.0,1058596.0,1058596.0,1076383.0,1078.0,714025.0,1690.0,1659580.0,1659580.0,1687465.0,1690.0,4.0,3928.0,3928.0,3994.0,4.0,3857296.0,3857296.0,3922108.0,3928.0,3857296.0,3922108.0,3928.0,3988009.0,3994.0,4.0,224500
8.0,2400.0,1082.0,730.0,1105.0,3.0,2003.0,2003.0,2004.0,3.0,64.0,19200.0,8656.0,5840.0,8840.0,24.0,16024.0,16024.0,16032.0,24.0,5760000.0,2596800.0,1752000.0,2652000.0,7200.0,4807200.0,4807200.0,4809600.0,7200.0,1170724.0,789860.0,1195610.0,3246.0,2167246.0,2167246.0,2168328.0,3246.0,532900.0,806650.0,2190.0,1462190.0,1462190.0,1462920.0,2190.0,1221025.0,3315.0,2213315.0,2213315.0,2214420.0,3315.0,9.0,6009.0,6009.0,6012.0,9.0,4012009.0,4012009.0,4014012.0,6009.0,4012009.0,4014012.0,6009.0,4016016.0,6012.0,9.0,290000
7.0,1818.0,1040.0,240.0,1226.0,1.0,1931.0,1951.0,1950.0,1.0,49.0,12726.0,7280.0,1680.0,8582.0,7.0,13517.0,13657.0,13650.0,7.0,3305124.0,1890720.0,436320.0,2228868.0,1818.0,3510558.0,3546918.0,3545100.0,1818.0,1081600.0,249600.0,1275040.0,1040.0,2008240.0,2029040.0,2028000.0,1040.0,57600.0,294240.0,240.0,463440.0,468240.0,468000.0,240.0,1503076.0,1226.0,2367406.0,2391926.0,2390700.0,1226.0,1.0,1931.0,1951.0,1950.0,1.0,3728761.0,3767381.0,3765450.0,1931.0,3806401.0,3804450.0,1951.0,3802500.0,1950.0,1.0,169500
7.0,1710.0,1710.0,550.0,1710.0,2.0,2004.0,2004.0,2005.0,2.0,49.0,11970.0,11970.0,3850.0,11970.0,14.0,14028.0,14028.0,14035.0,14.0,2924100.0,2924100.0,940500.0,2924100.0,3420.0,3426840.0,3426840.0,3428550.0,3420.0,2924100.0,940500.0,2924100.0,3420.0,3426840.0,3426840.0,3428550.0,3420.0,302500.0,940500.0,1100.0,1102200.0,1102200.0,1102750.0,1100.0,2924100.0,3420.0,3426840.0,3426840.0,3428550.0,3420.0,4.0,4008.0,4008.0,4010.0,4.0,4016016.0,4016016.0,4018020.0,4008.0,4016016.0,4018020.0,4008.0,4020025.0,4010.0,4.0,240000
5.0,1150.0,1078.0,288.0,1150.0,1.0,1955.0,1955.0,1955.0,1.0,25.0,5750.0,5390.0,1440.0,5750.0,5.0,9775.0,9775.0,9775.0,5.0,1322500.0,1239700.0,331200.0,1322500.0,1150.0,2248250.0,2248250.0,2248250.0,1150.0,1162084.0,310464.0,1239700.0,1078.0,2107490.0,2107490.0,2107490.0,1078.0,82944.0,331200.0,288.0,563040.0,563040.0,563040.0,288.0,1322500.0,1150.0,2248250.0,2248250.0,2248250.0,1150.0,1.0,1955.0,1955.0,1955.0,1.0,3822025.0,3822025.0,3822025.0,1955.0,3822025.0,3822025.0,1955.0,3822025.0,1955.0,1.0,144000
6.0,1977.0,816.0,540.0,1127.0,2.0,1964.0,1964.0,1978.0,1.0,36.0,11862.0,4896.0,3240.0,6762.0,12.0,11784.0,11784.0,11868.0,6.0,3908529.0,1613232.0,1067580.0,2228079.0,3954.0,3882828.0,3882828.0,3910506.0,1977.0,665856.0,440640.0,919632.0,1632.0,1602624.0,1602624.0,1614048.0,816.0,291600.0,608580.0,1080.0,1060560.0,1060560.0,1068120.0,540.0,1270129.0,2254.0,2213428.0,2213428.0,2229206.0,1127.0,4.0,3928.0,3928.0,3956.0,2.0,3857296.0,3857296.0,3884792.0,1964.0,3857296.0,3884792.0,1964.0,3912484.0,1978.0,1.0,165000
6.0,1332.0,1332.0,542.0,1332.0,2.0,1990.0,1990.0,1991.0,2.0,36.0,7992.0,7992.0,3252.0,7992.0,12.0,11940.0,11940.0,11946.0,12.0,1774224.0,1774224.0,721944.0,1774224.0,2664.0,2650680.0,2650680.0,2652012.0,2664.0,1774224.0,721944.0,1774224.0,2664.0,2650680.0,2650680.0,2652012.0,2664.0,293764.0,721944.0,1084.0,1078580.0,1078580.0,1079122.0,1084.0,1774224.0,2664.0,2650680.0,2650680.0,2652012.0,2664.0,4.0,3980.0,3980.0,3982.0,4.0,3960100.0,3960100.0,3962090.0,3980.0,3960100.0,3962090.0,3980.0,3964081.0,3982.0,4.0,145000
5.0,1298.0,1250.0,504.0,1298.0,2.0,1964.0,1964.0,1964.0,2.0,25.0,6490.0,6250.0,2520.0,6490.0,10.0,9820.0,9820.0,9820.0,10.0,1684804.0,1622500.0,654192.0,1684804.0,2596.0,2549272.0,2549272.0,2549272.0,2596.0,1562500.0,630000.0,1622500.0,2500.0,2455000.0,2455000.0,2455000.0,2500.0,254016.0,654192.0,1008.0,989856.0,989856.0,989856.0,1008.0,1684804.0,2596.0,2549272.0,2549272.0,2549272.0,2596.0,4.0,3928.0,3928.0,3928.0,4.0,3857296.0,3857296.0,3857296.0,3928.0,3857296.0,3857296.0,3928.0,3857296.0,3928.0,4.0,114000
8.0,1973.0,1935.0,895.0,1973.0,3.0,2006.0,2006.0,2006.0,2.0,64.0,15784.0,15480.0,7160.0,15784.0,24.0,16048.0,16048.0,16048.0,16.0,3892729.0,3817755.0,1765835.0,3892729.0,5919.0,3957838.0,3957838.0,3957838.0,3946.0,3744225.0,1731825.0,3817755.0,5805.0,3881610.0,3881610.0,3881610.0,3870.0,801025.0,1765835.0,2685.0,1795370.0,1795370.0,1795370.0,1790.0,3892729.0,5919.0,3957838.0,3957838.0,3957838.0,3946.0,9.0,6018.0,6018.0,6018.0,6.0,4024036.0,4024036.0,4024036.0,4012.0,4024036.0,4024036.0,4012.0,4024036.0,4012.0,4.0,395000
6.0,1092.0,525.0,440.0,525.0,2.0,1973.0,1973.0,1973.0,1.0,36.0,6552.0,3150.0,2640.0,3150.0,12.0,11838.0,11838.0,11838.0,6.0,1192464.0,573300.0,480480.0,573300.0,2184.0,2154516.0,2154516.0,2154516.0,1092.0,275625.0,231000.0,275625.0,1050.0,1035825.0,1035825.0,1035825.0,525.0,193600.0,231000.0,880.0,868120.0,868120.0,868120.0,440.0,275625.0,1050.0,1035825.0,1035825.0,1035825.0,525.0,4.0,3946.0,3946.0,3946.0,2.0,3892729.0,3892729.0,3892729.0,1973.0,3892729.0,3892729.0,1973.0,3892729.0,1973.0,1.0,105500
8.0,1916.0,1049.0,741.0,1036.0,3.0,1998.0,1998.0,1999.0,2.0,64.0,15328.0,8392.0,5928.0,8288.0,24.0,15984.0,15984.0,15992.0,16.0,3671056.0,2009884.0,1419756.0,1984976.0,5748.0,3828168.0,3828168.0,3830084.0,3832.0,1100401.0,777309.0,1086764.0,3147.0,2095902.0,2095902.0,2096951.0,2098.0,549081.0,767676.0,2223.0,1480518.0,1480518.0,1481259.0,1482.0,1073296.0,3108.0,2069928.0,2069928.0,2070964.0,2072.0,9.0,5994.0,5994.0,5997.0,6.0,3992004.0,3992004.0,3994002.0,3996.0,3992004.0,3994002.0,3996.0,3996001.0,3998.0,4.0,254900
5.0,1238.0,864.0,357.0,1238.0,1.0,1950.0,1950.0,1950.0,1.0,25.0,6190.0,4320.0,1785.0,6190.0,5.0,9750.0,9750.0,9750.0,5.0,1532644.0,1069632.0,441966.0,1532644.0,1238.0,2414100.0,2414100.0,2414100.0,1238.0,746496.0,308448.0,1069632.0,864.0,1684800.0,1684800.0,1684800.0,864.0,127449.0,441966.0,357.0,696150.0,696150.0,696150.0,357.0,1532644.0,1238.0,2414100.0,2414100.0,2414100.0,1238.0,1.0,1950.0,1950.0,1950.0,1.0,3802500.0,3802500.0,3802500.0,1950.0,3802500.0,3802500.0,1950.0,3802500.0,1950.0,1.0,102000
7.0,1840.0,944.0,622.0,944.0,2.0,2001.0,2001.0,2001.0,2.0,49.0,12880.0,6608.0,4354.0,6608.0,14.0,14007.0,14007.0,14007.0,14.0,3385600.0,1736960.0,1144480.0,1736960.0,3680.0,3681840.0,3681840.0,3681840.0,3680.0,891136.0,587168.0,891136.0,1888.0,1888944.0,1888944.0,1888944.0,1888.0,386884.0,587168.0,1244.0,1244622.0,1244622.0,1244622.0,1244.0,891136.0,1888.0,1888944.0,1888944.0,1888944.0,1888.0,4.0,4002.0,4002.0,4002.0,4.0,4004001.0,4004001.0,4004001.0,4002.0,4004001.0,4004001.0,4002.0,4004001.0,4002.0,4.0,230000
5.0,1513.0,939.0,180.0,939.0,1.0,1920.0,1933.0,2004.0,1.0,25.0,7565.0,4695.0,900.0,4695.0,5.0,9600.0,9665.0,10020.0,5.0,2289169.0,1420707.0,272340.0,1420707.0,1513.0,2904960.0,2924629.0,3032052.0,1513.0,881721.0,169020.0,881721.0,939.0,1802880.0,1815087.0,1881756.0,939.0,32400.0,169020.0,180.0,345600.0,347940.0,360720.0,180.0,881721.0,939.0,1802880.0,1815087.0,1881756.0,939.0,1.0,1920.0,1933.0,2004.0,1.0,3686400.0,3711360.0,3847680.0,1920.0,3736489.0,3873732.0,1933.0,4016016.0,2004.0,1.0,137500
5.0,1143.0,1008.0,288.0,1143.0,1.0,1928.0,1992.0,1983.0,1.0,25.0,5715.0,5040.0,1440.0,5715.0,5.0,9640.0,9960.0,9915.0,5.0,1306449.0,1152144.0,329184.0,1306449.0,1143.0,2203704.0,2276856.0,2266569.0,1143.0,1016064.0,290304.0,1152144.0,1008.0,1943424.0,2007936.0,1998864.0,1008.0,82944.0,329184.0,288.0,555264.0,573696.0,571104.0,288.0,1306449.0,1143.0,2203704.0,2276856.0,2266569.0,1143.0,1.0,1928.0,1992.0,1983.0,1.0,3717184.0,3840576.0,3823224.0,1928.0,3968064.0,3950136.0,1992.0,3932289.0,1983.0,1.0,138000
6.0,1338.0,520.0,576.0,1338.0,2.0,1983.0,1983.0,1983.0,1.0,36.0,8028.0,3120.0,3456.0,8028.0,12.0,11898.0,11898.0,11898.0,6.0,1790244.0,695760.0,770688.0,1790244.0,2676.0,2653254.0,2653254.0,2653254.0,1338.0,270400.0,299520.0,695760.0,1040.0,1031160.0,1031160.0,1031160.0,520.0,331776.0,770688.0,1152.0,1142208.0,1142208.0,1142208.0,576.0,1790244.0,2676.0,2653254.0,2653254.0,2653254.0,1338.0,4.0,3966.0,3966.0,3966.0,2.0,3932289.0,3932289.0,3932289.0,1983.0,3932289.0,3932289.0,1983.0,3932289.0,1983.0,1.0,156500
4.0,864.0,864.0,463.0,864.0,2.0,1970.0,1994.0,1970.0,1.0,16.0,3456.0,3456.0,1852.0,3456.0,8.0,7880.0,7976.0,7880.0,4.0,746496.0,746496.0,400032.0,746496.0,1728.0,1702080.0,1722816.0,1702080.0,864.0,746496.0,400032.0,746496.0,1728.0,1702080.0,1722816.0,1702080.0,864.0,214369.0,400032.0,926.0,912110.0,923222.0,912110.0,463.0,746496.0,1728.0,1702080.0,1722816.0,1702080.0,864.0,4.0,3940.0,3988.0,3940.0,2.0,3880900.0,3928180.0,3880900.0,1970.0,3976036.0,3928180.0,1994.0,3880900.0,1970.0,1.0,124500
7.0,1969.0,808.0,534.0,1161.0,2.0,1977.0,1977.0,1977.0,2.0,49.0,13783.0,5656.0,3738.0,8127.0,14.0,13839.0,13839.0,13839.0,14.0,3876961.0,1590952.0,1051446.0,2286009.0,3938.0,3892713.0,3892713.0,3892713.0,3938.0,652864.0,431472.0,938088.0,1616.0,1597416.0,1597416.0,1597416.0,1616.0,285156.0,619974.0,1068.0,1055718.0,1055718.0,1055718.0,1068.0,1347921.0,2322.0,2295297.0,2295297.0,2295297.0,2322.0,4.0,3954.0,3954.0,3954.0,4.0,3908529.0,3908529.0,3908529.0,3954.0,3908529.0,3908529.0,3954.0,3908529.0,3954.0,4.0,190000
7.0,1266.0,1266.0,388.0,1266.0,2.0,2007.0,2007.0,2007.0,2.0,49.0,8862.0,8862.0,2716.0,8862.0,14.0,14049.0,14049.0,14049.0,14.0,1602756.0,1602756.0,491208.0,1602756.0,2532.0,2540862.0,2540862.0,2540862.0,2532.0,1602756.0,491208.0,1602756.0,2532.0,2540862.0,2540862.0,2540862.0,2532.0,150544.0,491208.0,776.0,778716.0,778716.0,778716.0,776.0,1602756.0,2532.0,2540862.0,2540862.0,2540862.0,2532.0,4.0,4014.0,4014.0,4014.0,4.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,159895
5.0,2601.0,612.0,621.0,990.0,2.0,1921.0,1998.0,1998.0,3.0,25.0,13005.0,3060.0,3105.0,4950.0,10.0,9605.0,9990.0,9990.0,15.0,6765201.0,1591812.0,1615221.0,2574990.0,5202.0,4996521.0,5196798.0,5196798.0,7803.0,374544.0,380052.0,605880.0,1224.0,1175652.0,1222776.0,1222776.0,1836.0,385641.0,614790.0,1242.0,1192941.0,1240758.0,1240758.0,1863.0,980100.0,1980.0,1901790.0,1978020.0,1978020.0,2970.0,4.0,3842.0,3996.0,3996.0,6.0,3690241.0,3838158.0,3838158.0,5763.0,3992004.0,3992004.0,5994.0,3992004.0,5994.0,9.0,189000
5.0,912.0,912.0,0.0,912.0,0.0,1964.0,1968.0,1964.0,1.0,25.0,4560.0,4560.0,0.0,4560.0,0.0,9820.0,9840.0,9820.0,5.0,831744.0,831744.0,0.0,831744.0,0.0,1791168.0,1794816.0,1791168.0,912.0,831744.0,0.0,831744.0,0.0,1791168.0,1794816.0,1791168.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831744.0,0.0,1791168.0,1794816.0,1791168.0,912.0,0.0,0.0,0.0,0.0,0.0,3857296.0,3865152.0,3857296.0,1964.0,3873024.0,3865152.0,1968.0,3857296.0,1964.0,1.0,124000
5.0,1392.0,1392.0,528.0,1392.0,2.0,1957.0,1957.0,1996.0,1.0,25.0,6960.0,6960.0,2640.0,6960.0,10.0,9785.0,9785.0,9980.0,5.0,1937664.0,1937664.0,734976.0,1937664.0,2784.0,2724144.0,2724144.0,2778432.0,1392.0,1937664.0,734976.0,1937664.0,2784.0,2724144.0,2724144.0,2778432.0,1392.0,278784.0,734976.0,1056.0,1033296.0,1033296.0,1053888.0,528.0,1937664.0,2784.0,2724144.0,2724144.0,2778432.0,1392.0,4.0,3914.0,3914.0,3992.0,2.0,3829849.0,3829849.0,3906172.0,1957.0,3829849.0,3906172.0,1957.0,3984016.0,1996.0,1.0,121500
5.0,1824.0,1824.0,484.0,1824.0,2.0,1957.0,1958.0,1957.0,2.0,25.0,9120.0,9120.0,2420.0,9120.0,10.0,9785.0,9790.0,9785.0,10.0,3326976.0,3326976.0,882816.0,3326976.0,3648.0,3569568.0,3571392.0,3569568.0,3648.0,3326976.0,882816.0,3326976.0,3648.0,3569568.0,3571392.0,3569568.0,3648.0,234256.0,882816.0,968.0,947188.0,947672.0,947188.0,968.0,3326976.0,3648.0,3569568.0,3571392.0,3569568.0,3648.0,4.0,3914.0,3916.0,3914.0,4.0,3829849.0,3831806.0,3829849.0,3914.0,3833764.0,3831806.0,3916.0,3829849.0,3914.0,4.0,146000
7.0,1823.0,928.0,626.0,928.0,2.0,2000.0,2000.0,2001.0,2.0,49.0,12761.0,6496.0,4382.0,6496.0,14.0,14000.0,14000.0,14007.0,14.0,3323329.0,1691744.0,1141198.0,1691744.0,3646.0,3646000.0,3646000.0,3647823.0,3646.0,861184.0,580928.0,861184.0,1856.0,1856000.0,1856000.0,1856928.0,1856.0,391876.0,580928.0,1252.0,1252000.0,1252000.0,1252626.0,1252.0,861184.0,1856.0,1856000.0,1856000.0,1856928.0,1856.0,4.0,4000.0,4000.0,4002.0,4.0,4000000.0,4000000.0,4002000.0,4000.0,4000000.0,4002000.0,4000.0,4004001.0,4002.0,4.0,235000
8.0,1646.0,1594.0,525.0,1646.0,2.0,2004.0,2004.0,2005.0,2.0,64.0,13168.0,12752.0,4200.0,13168.0,16.0,16032.0,16032.0,16040.0,16.0,2709316.0,2623724.0,864150.0,2709316.0,3292.0,3298584.0,3298584.0,3300230.0,3292.0,2540836.0,836850.0,2623724.0,3188.0,3194376.0,3194376.0,3195970.0,3188.0,275625.0,864150.0,1050.0,1052100.0,1052100.0,1052625.0,1050.0,2709316.0,3292.0,3298584.0,3298584.0,3300230.0,3292.0,4.0,4008.0,4008.0,4010.0,4.0,4016016.0,4016016.0,4018020.0,4008.0,4016016.0,4018020.0,4008.0,4020025.0,4010.0,4.0,300000
4.0,1092.0,546.0,0.0,546.0,0.0,1970.0,1973.0,1970.0,1.0,16.0,4368.0,2184.0,0.0,2184.0,0.0,7880.0,7892.0,7880.0,4.0,1192464.0,596232.0,0.0,596232.0,0.0,2151240.0,2154516.0,2151240.0,1092.0,298116.0,0.0,298116.0,0.0,1075620.0,1077258.0,1075620.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298116.0,0.0,1075620.0,1077258.0,1075620.0,546.0,0.0,0.0,0.0,0.0,0.0,3880900.0,3886810.0,3880900.0,1970.0,3892729.0,3886810.0,1973.0,3880900.0,1970.0,1.0,90500
5.0,1728.0,1728.0,576.0,1728.0,2.0,1965.0,1987.0,1965.0,2.0,25.0,8640.0,8640.0,2880.0,8640.0,10.0,9825.0,9935.0,9825.0,10.0,2985984.0,2985984.0,995328.0,2985984.0,3456.0,3395520.0,3433536.0,3395520.0,3456.0,2985984.0,995328.0,2985984.0,3456.0,3395520.0,3433536.0,3395520.0,3456.0,331776.0,995328.0,1152.0,1131840.0,1144512.0,1131840.0,1152.0,2985984.0,3456.0,3395520.0,3433536.0,3395520.0,3456.0,4.0,3930.0,3974.0,3930.0,4.0,3861225.0,3904455.0,3861225.0,3930.0,3948169.0,3904455.0,3974.0,3861225.0,3930.0,4.0,142600
7.0,1573.0,1573.0,544.0,1573.0,2.0,2002.0,2002.0,2002.0,2.0,49.0,11011.0,11011.0,3808.0,11011.0,14.0,14014.0,14014.0,14014.0,14.0,2474329.0,2474329.0,855712.0,2474329.0,3146.0,3149146.0,3149146.0,3149146.0,3146.0,2474329.0,855712.0,2474329.0,3146.0,3149146.0,3149146.0,3149146.0,3146.0,295936.0,855712.0,1088.0,1089088.0,1089088.0,1089088.0,1088.0,2474329.0,3146.0,3149146.0,3149146.0,3149146.0,3146.0,4.0,4004.0,4004.0,4004.0,4.0,4008004.0,4008004.0,4008004.0,4004.0,4008004.0,4008004.0,4004.0,4008004.0,4004.0,4.0,227000
7.0,2480.0,920.0,400.0,1240.0,2.0,1940.0,1940.0,1950.0,2.0,49.0,17360.0,6440.0,2800.0,8680.0,14.0,13580.0,13580.0,13650.0,14.0,6150400.0,2281600.0,992000.0,3075200.0,4960.0,4811200.0,4811200.0,4836000.0,4960.0,846400.0,368000.0,1140800.0,1840.0,1784800.0,1784800.0,1794000.0,1840.0,160000.0,496000.0,800.0,776000.0,776000.0,780000.0,800.0,1537600.0,2480.0,2405600.0,2405600.0,2418000.0,2480.0,4.0,3880.0,3880.0,3900.0,4.0,3763600.0,3763600.0,3783000.0,3880.0,3763600.0,3783000.0,3880.0,3802500.0,3900.0,4.0,205000
8.0,1341.0,1341.0,482.0,1341.0,2.0,1999.0,1999.0,2000.0,1.0,64.0,10728.0,10728.0,3856.0,10728.0,16.0,15992.0,15992.0,16000.0,8.0,1798281.0,1798281.0,646362.0,1798281.0,2682.0,2680659.0,2680659.0,2682000.0,1341.0,1798281.0,646362.0,1798281.0,2682.0,2680659.0,2680659.0,2682000.0,1341.0,232324.0,646362.0,964.0,963518.0,963518.0,964000.0,482.0,1798281.0,2682.0,2680659.0,2680659.0,2682000.0,1341.0,4.0,3998.0,3998.0,4000.0,2.0,3996001.0,3996001.0,3998000.0,1999.0,3996001.0,3998000.0,1999.0,4000000.0,2000.0,1.0,246900
4.0,1361.0,173.0,185.0,825.0,1.0,1895.0,1895.0,1950.0,1.0,16.0,5444.0,692.0,740.0,3300.0,4.0,7580.0,7580.0,7800.0,4.0,1852321.0,235453.0,251785.0,1122825.0,1361.0,2579095.0,2579095.0,2653950.0,1361.0,29929.0,32005.0,142725.0,173.0,327835.0,327835.0,337350.0,173.0,34225.0,152625.0,185.0,350575.0,350575.0,360750.0,185.0,680625.0,825.0,1563375.0,1563375.0,1608750.0,825.0,1.0,1895.0,1895.0,1950.0,1.0,3591025.0,3591025.0,3695250.0,1895.0,3591025.0,3695250.0,1895.0,3802500.0,1950.0,1.0,89000
4.0,1120.0,744.0,480.0,792.0,2.0,1948.0,1956.0,1950.0,1.0,16.0,4480.0,2976.0,1920.0,3168.0,8.0,7792.0,7824.0,7800.0,4.0,1254400.0,833280.0,537600.0,887040.0,2240.0,2181760.0,2190720.0,2184000.0,1120.0,553536.0,357120.0,589248.0,1488.0,1449312.0,1455264.0,1450800.0,744.0,230400.0,380160.0,960.0,935040.0,938880.0,936000.0,480.0,627264.0,1584.0,1542816.0,1549152.0,1544400.0,792.0,4.0,3896.0,3912.0,3900.0,2.0,3794704.0,3810288.0,3798600.0,1948.0,3825936.0,3814200.0,1956.0,3802500.0,1950.0,1.0,64000
8.0,1226.0,1226.0,484.0,1226.0,2.0,1978.0,1978.0,1978.0,1.0,64.0,9808.0,9808.0,3872.0,9808.0,16.0,15824.0,15824.0,15824.0,8.0,1503076.0,1503076.0,593384.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,1503076.0,593384.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,234256.0,593384.0,968.0,957352.0,957352.0,957352.0,484.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,4.0,3956.0,3956.0,3956.0,2.0,3912484.0,3912484.0,3912484.0,1978.0,3912484.0,3912484.0,1978.0,3912484.0,1978.0,1.0,170000
9.0,2822.0,1734.0,1020.0,1734.0,3.0,2008.0,2009.0,2009.0,3.0,81.0,25398.0,15606.0,9180.0,15606.0,27.0,18072.0,18081.0,18081.0,27.0,7963684.0,4893348.0,2878440.0,4893348.0,8466.0,5666576.0,5669398.0,5669398.0,8466.0,3006756.0,1768680.0,3006756.0,5202.0,3481872.0,3483606.0,3483606.0,5202.0,1040400.0,1768680.0,3060.0,2048160.0,2049180.0,2049180.0,3060.0,3006756.0,5202.0,3481872.0,3483606.0,3483606.0,5202.0,9.0,6024.0,6027.0,6027.0,9.0,4032064.0,4034072.0,4034072.0,6024.0,4036081.0,4036081.0,6027.0,4036081.0,6027.0,9.0,582933
